Group Name,Site Name,DC Voltage,Battery Bank Current,Temperature,Power Source,Power State,Solar Source Voltage,Solar Source Current,AC Phase A Voltage,AC Phase B Voltage,AC Phase C Voltage,AC Phase A Current,AC Phase B Current,AC Phase C Current,Total Current,Power,Battery Charged Power,Date Time
FLM-North-2,IBJ001,49.3,-79.2,27,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,3904.56,3904.56,2022-03-01 01:17:20.003602
FLM-North-2,IBJ001,49.4,-77.0,27,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,3803.8,3803.8,2022-03-01 01:17:21.003602
FLM-North-2,IBJ001,49.3,-77.4,27,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,3815.82,3815.82,2022-03-01 01:17:22.003602
FLM-North-2,IBJ001,49.3,-77.5,27,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,3820.75,3820.75,2022-03-01 01:17:23.003602
FLM-North-2,IBJ001,49.2,-79.0,27,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,3886.8,3886.8,2022-03-01 01:17:24.003602
FLM-North-2,IBJ001,49.0,-83.8,27,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,4106.2,4106.2,2022-03-01 01:17:25.003602
FLM-North-2,IBJ001,49.1,-82.1,27,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,4031.11,4031.11,2022-03-01 01:17:26.003602
FLM-North-2,IBJ001,48.9,-82.7,27,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4044.03,4044.03,2022-03-01 01:17:27.003602
FLM-North-2,IBJ001,49.0,-78.3,27,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,3836.7,3836.7,2022-03-01 01:17:28.003602
FLM-North-2,IBJ001,56.1,86.9,28,Mains,55.9,0.0,0.0,220,194,204,16,19,9,44,9042.0,4875.09,2022-03-01 01:17:29.003602
FLM-North-2,IBJ001,56.4,96.8,29,D.G.,56.2,0.0,0.0,221,187,204,16,21,9,46,9299.0,5459.52,2022-03-01 01:17:30.003602
FLM-North-2,IBJ001,56.5,90.3,29,D.G.,56.3,0.0,0.0,219,188,205,16,21,9,46,9297.0,5101.95,2022-03-01 01:17:31.003602
FLM-North-2,IBJ001,56.5,80.9,30,D.G.,56.3,0.0,0.0,219,190,205,15,17,9,41,8360.0,4570.85,2022-03-01 01:17:32.003602
FLM-North-2,IBJ001,56.5,78.5,31,D.G.,56.3,0.0,0.0,219,191,204,15,17,8,40,8164.0,4435.25,2022-03-01 01:17:33.003602
FLM-North-2,IBJ001,56.5,73.3,31,D.G.,56.4,0.0,0.0,220,193,205,14,17,8,39,8001.0,4141.45,2022-03-01 01:17:34.003602
FLM-North-2,IBJ001,56.5,66.0,31,D.G.,56.4,0.0,0.0,222,197,208,14,16,8,38,7924.0,3729.0,2022-03-01 01:17:35.003602
FLM-North-2,IBJ001,56.5,61.8,32,D.G.,56.4,0.0,0.0,225,203,211,13,14,7,34,7244.0,3491.7,2022-03-01 01:17:36.003602
FLM-North-2,IBJ001,56.5,55.7,32,D.G.,56.4,0.0,0.0,224,205,212,13,14,7,34,7266.0,3147.05,2022-03-01 01:17:37.003602
FLM-North-2,IBJ001,56.5,52.3,32,D.G.,56.4,0.0,0.0,226,206,214,12,13,7,32,6888.0,2954.95,2022-03-01 01:17:38.003602
FLM-North-2,IBJ001,56.5,47.2,33,D.G.,56.4,0.0,0.0,227,206,221,11,12,6,29,6295.0,2666.8,2022-03-01 01:17:39.003602
FLM-North-2,IBJ001,50.2,-82.7,33,Batt.,50.2,0.0,0.0,0,0,0,0,0,0,0,4151.54,4151.54,2022-03-01 01:17:40.003602
FLM-North-2,IBJ001,50.3,-78.6,33,Batt.,50.2,0.0,0.0,233,233,230,0,0,0,0,3953.58,3953.58,2022-03-01 01:17:41.003602
FLM-North-2,IBJ001,56.4,61.1,34,Mains,56.3,0.0,0.0,228,212,223,13,14,7,34,7493.0,3446.04,2022-03-01 01:17:42.003602
FLM-North-2,IBJ001,56.4,47.8,35,D.G.,56.3,0.0,0.0,228,215,218,11,12,6,29,6396.0,2695.92,2022-03-01 01:17:43.003602
FLM-North-2,IBJ001,56.4,43.5,35,D.G.,56.3,0.0,0.0,229,218,219,11,12,6,29,6449.0,2453.4,2022-03-01 01:17:44.003602
FLM-North-2,IBJ001,56.4,41.2,36,D.G.,56.3,0.0,0.0,226,214,217,11,12,6,29,6356.0,2323.68,2022-03-01 01:17:45.003602
FLM-North-2,IBJ001,56.4,37.8,36,D.G.,56.3,0.0,0.0,228,219,217,11,11,6,28,6219.0,2131.92,2022-03-01 01:17:46.003602
FLM-North-2,IBJ001,56.4,35.7,37,D.G.,56.3,0.0,0.0,229,215,220,11,11,6,28,6204.0,2013.48,2022-03-01 01:17:47.003602
FLM-North-2,IBJ001,56.4,33.7,37,D.G.,56.3,0.0,0.0,230,214,223,11,11,5,27,5999.0,1900.68,2022-03-01 01:17:48.003602
FLM-North-2,IBJ001,56.4,31.8,37,D.G.,56.3,0.0,0.0,227,213,221,10,11,5,26,5718.0,1793.52,2022-03-01 01:17:49.003602
FLM-North-2,IBJ001,56.4,30.1,37,D.G.,56.3,0.0,0.0,227,213,220,10,11,5,26,5713.0,1697.64,2022-03-01 01:17:50.003602
FLM-North-2,IBJ001,56.4,28.6,38,D.G.,56.3,0.0,0.0,228,215,221,10,11,5,26,5750.0,1613.04,2022-03-01 01:17:51.003602
FLM-North-2,IBJ001,49.7,-89.5,38,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,4448.15,4448.15,2022-03-01 01:17:52.003602
FLM-North-2,IBJ001,49.6,-86.4,38,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,4285.44,4285.44,2022-03-01 01:17:53.003602
FLM-North-2,IBJ001,49.6,-83.5,37,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,4141.6,4141.6,2022-03-01 01:17:54.003602
FLM-North-2,IBJ001,49.3,-87.5,37,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,4313.75,4313.75,2022-03-01 01:17:55.003602
FLM-North-2,IBJ001,49.3,-89.9,37,Batt.,49.2,0.0,0.0,0,0,0,0,0,0,0,4432.07,4432.07,2022-03-01 01:17:56.003602
FLM-North-2,IBJ001,49.1,-90.1,37,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,4423.91,4423.91,2022-03-01 01:17:57.003602
FLM-North-2,IBJ001,49.1,-83.2,36,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,4085.12,4085.12,2022-03-01 01:17:58.003602
FLM-North-2,IBJ001,48.8,-92.1,36,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4494.48,4494.48,2022-03-01 01:17:59.003602
FLM-North-2,IBJ001,48.6,-93.3,36,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,4534.38,4534.38,2022-03-01 01:18:00.003602
FLM-North-2,IBJ001,48.7,-85.8,36,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4178.46,4178.46,2022-03-01 01:18:01.003602
FLM-North-2,IBJ001,48.5,-91.0,36,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,4413.5,4413.5,2022-03-01 01:18:02.003602
FLM-North-2,IBJ001,48.6,-89.2,36,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,4335.12,4335.12,2022-03-01 01:18:03.003602
FLM-North-2,IBJ001,48.4,-91.9,36,Batt.,48.4,0.0,0.0,0,0,0,0,0,0,0,4447.96,4447.96,2022-03-01 01:18:04.003602
FLM-North-2,IBJ001,48.6,-85.3,36,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,4145.58,4145.58,2022-03-01 01:18:05.003602
FLM-North-2,IBJ001,48.3,-91.2,36,Batt.,48.4,0.0,0.0,0,0,0,0,0,0,0,4404.96,4404.96,2022-03-01 01:18:06.003602
FLM-North-2,IBJ001,48.4,-86.7,36,Batt.,48.3,0.0,0.0,0,0,0,0,0,0,0,4196.28,4196.28,2022-03-01 01:18:07.003602
FLM-North-2,IBJ001,48.2,-88.0,36,Batt.,48.1,0.0,0.0,0,0,0,0,0,0,0,4241.6,4241.6,2022-03-01 01:18:08.003602
FLM-North-2,IBJ001,48.1,-90.5,36,Batt.,48.0,0.0,0.0,0,0,0,0,0,0,0,4353.05,4353.05,2022-03-01 01:18:09.003602
FLM-North-2,IBJ001,48.0,-89.6,36,Batt.,48.0,0.0,0.0,0,0,0,0,0,0,0,4300.8,4300.8,2022-03-01 01:18:10.003602
FLM-North-2,IBJ001,47.8,-93.1,36,Batt.,47.7,0.0,0.0,0,0,0,0,0,0,0,4450.18,4450.18,2022-03-01 01:18:11.003602
FLM-North-2,IBJ001,55.2,86.4,36,Mains,55.0,0.0,0.0,232,230,242,16,16,7,39,9086.0,4769.28,2022-03-01 01:18:12.003602
FLM-North-2,IBJ001,55.1,89.8,37,D.G.,55.0,0.0,0.0,231,229,242,16,17,7,40,9283.0,4947.98,2022-03-01 01:18:13.003602
FLM-North-2,IBJ001,55.2,88.2,37,D.G.,55.0,0.0,0.0,232,229,241,16,17,7,40,9292.0,4868.64,2022-03-01 01:18:14.003602
FLM-North-2,IBJ001,55.3,87.6,38,D.G.,55.1,0.0,0.0,233,229,244,15,17,7,39,9096.0,4844.28,2022-03-01 01:18:15.003602
FLM-North-2,IBJ001,55.3,85.8,39,D.G.,55.1,0.0,0.0,231,228,243,16,16,7,39,9045.0,4744.74,2022-03-01 01:18:16.003602
FLM-North-2,IBJ001,55.5,86.8,39,D.G.,55.3,0.0,0.0,233,229,244,16,17,7,40,9329.0,4817.4,2022-03-01 01:18:17.003602
FLM-North-2,IBJ001,55.6,88.2,39,D.G.,55.4,0.0,0.0,233,229,245,16,17,7,40,9336.0,4903.92,2022-03-01 01:18:18.003602
FLM-North-2,IBJ001,55.7,86.0,39,D.G.,55.5,0.0,0.0,233,229,244,16,17,7,40,9329.0,4790.2,2022-03-01 01:18:19.003602
FLM-North-2,IBJ001,55.8,85.7,40,D.G.,55.6,0.0,0.0,232,230,244,16,17,7,40,9330.0,4782.06,2022-03-01 01:18:20.003602
FLM-North-2,IBJ001,56.0,85.9,40,D.G.,55.8,0.0,0.0,233,229,244,16,17,7,40,9329.0,4810.4,2022-03-01 01:18:21.003602
FLM-North-2,IBJ001,56.1,86.0,40,D.G.,55.9,0.0,0.0,232,230,244,16,17,7,40,9330.0,4824.6,2022-03-01 01:18:22.003602
FLM-North-2,IBJ001,56.3,87.7,40,D.G.,56.1,0.0,0.0,231,228,244,16,16,7,39,9052.0,4937.51,2022-03-01 01:18:23.003602
FLM-North-2,IBJ001,49.9,-87.2,40,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,4351.28,4351.28,2022-03-01 01:18:24.003602
FLM-North-2,IBJ001,49.7,-80.5,40,Batt.,49.7,0.0,0.0,0,0,0,0,0,0,0,4000.85,4000.85,2022-03-01 01:18:25.003602
FLM-North-2,IBJ001,49.4,-91.0,39,Batt.,49.4,0.0,0.0,0,0,0,0,0,0,0,4495.4,4495.4,2022-03-01 01:18:26.003602
FLM-North-2,IBJ001,49.3,-91.2,39,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,4496.16,4496.16,2022-03-01 01:18:27.003602
FLM-North-2,IBJ001,49.0,-86.1,39,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,4218.9,4218.9,2022-03-01 01:18:28.003602
FLM-North-2,IBJ001,48.8,-87.9,39,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4289.52,4289.52,2022-03-01 01:18:29.003602
FLM-North-2,IBJ001,48.7,-84.5,39,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4115.15,4115.15,2022-03-01 01:18:30.003602
FLM-North-2,IBJ001,48.7,-83.3,39,Batt.,48.7,0.0,0.0,0,0,0,0,0,0,0,4056.71,4056.71,2022-03-01 01:18:31.003602
FLM-North-2,IBJ001,55.1,89.5,39,Mains,54.9,0.0,0.0,231,229,242,16,16,7,39,9054.0,4931.45,2022-03-01 01:18:32.003602
FLM-North-2,IBJ001,55.4,92.5,39,D.G.,55.2,0.0,0.0,233,227,246,16,16,7,39,9082.0,5124.5,2022-03-01 01:18:33.003602
FLM-North-2,IBJ001,55.5,89.6,39,D.G.,55.3,0.0,0.0,234,228,247,15,17,7,39,9115.0,4972.8,2022-03-01 01:18:34.003602
FLM-North-2,IBJ001,55.8,92.8,40,D.G.,55.6,0.0,0.0,235,230,249,16,17,7,40,9413.0,5178.24,2022-03-01 01:18:35.003602
FLM-North-2,IBJ001,56.0,94.9,40,D.G.,55.8,0.0,0.0,233,229,248,15,16,7,38,8895.0,5314.4,2022-03-01 01:18:36.003602
FLM-North-2,IBJ001,56.0,93.0,41,D.G.,55.8,0.0,0.0,234,229,250,16,16,7,39,9158.0,5208.0,2022-03-01 01:18:37.003602
FLM-North-2,IBJ001,56.1,86.6,41,D.G.,55.9,0.0,0.0,235,229,250,16,16,7,39,9174.0,4858.26,2022-03-01 01:18:38.003602
FLM-North-2,IBJ001,56.2,86.9,41,D.G.,56.0,0.0,0.0,235,227,250,16,17,7,40,9369.0,4883.78,2022-03-01 01:18:39.003602
FLM-North-2,IBJ001,56.4,87.2,41,D.G.,56.2,0.0,0.0,234,229,248,15,16,7,38,8910.0,4918.08,2022-03-01 01:18:40.003602
FLM-North-2,IBJ001,56.5,84.8,41,D.G.,56.4,0.0,0.0,235,228,248,15,16,7,38,8909.0,4791.2,2022-03-01 01:18:41.003602
FLM-North-2,IBJ001,56.4,78.3,41,D.G.,56.2,0.0,0.0,234,229,243,15,16,7,38,8875.0,4416.12,2022-03-01 01:18:42.003602
FLM-North-2,IBJ001,50.3,-89.8,41,Batt.,50.3,0.0,0.0,0,0,0,0,0,0,0,4516.94,4516.94,2022-03-01 01:18:43.003602
FLM-North-2,IBJ001,49.8,-89.4,41,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,4452.12,4452.12,2022-03-01 01:18:44.003602
FLM-North-2,IBJ001,49.7,-88.4,41,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,4393.48,4393.48,2022-03-01 01:18:45.003602
FLM-North-2,IBJ001,49.6,-86.3,40,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,4280.48,4280.48,2022-03-01 01:18:46.003602
FLM-North-2,IBJ001,49.4,-88.0,40,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,4347.2,4347.2,2022-03-01 01:18:47.003602
FLM-North-2,IBJ001,49.2,-90.0,40,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,4428.0,4428.0,2022-03-01 01:18:48.003602
FLM-North-2,IBJ001,49.0,-93.6,40,Batt.,49.0,0.0,0.0,0,0,0,0,0,0,0,4586.4,4586.4,2022-03-01 01:18:49.003602
FLM-North-2,IBJ001,48.8,-92.5,40,Batt.,48.8,0.0,0.0,0,0,0,0,0,0,0,4514.0,4514.0,2022-03-01 01:18:50.003602
FLM-North-2,IBJ001,48.6,-92.8,40,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,4510.08,4510.08,2022-03-01 01:18:51.003602
FLM-North-2,IBJ001,48.6,-89.5,39,Batt.,48.5,0.0,0.0,0,0,0,0,0,0,0,4349.7,4349.7,2022-03-01 01:18:52.003602
FLM-North-2,IBJ001,48.5,-88.0,39,Batt.,48.4,0.0,0.0,0,0,0,0,0,0,0,4268.0,4268.0,2022-03-01 01:18:53.003602
FLM-North-2,IBJ001,48.3,-89.1,39,Batt.,48.3,0.0,0.0,0,0,0,0,0,0,0,4303.53,4303.53,2022-03-01 01:18:54.003602
FLM-North-2,IBJ001,48.1,-95.4,39,Batt.,48.1,0.0,0.0,0,0,0,0,0,0,0,4588.74,4588.74,2022-03-01 01:18:55.003602
FLM-North-2,IBJ001,48.1,-85.5,39,Batt.,48.1,0.0,0.0,0,0,0,0,0,0,0,4112.55,4112.55,2022-03-01 01:18:56.003602
FLM-North-2,IBJ001,47.9,-91.2,39,Batt.,47.8,0.0,0.0,0,0,0,0,0,0,0,4368.48,4368.48,2022-03-01 01:18:57.003602
FLM-North-2,IBJ001,47.7,-91.6,39,Batt.,47.7,0.0,0.0,233,231,241,0,0,0,0,4369.32,4369.32,2022-03-01 01:18:58.003602
FLM-North-2,IBJ001,54.9,88.5,39,Mains,54.7,0.0,0.0,236,229,255,15,17,7,39,9218.0,4858.65,2022-03-01 01:18:59.003602
FLM-North-2,IBJ001,54.9,87.0,40,D.G.,54.7,0.0,0.0,238,228,255,15,17,7,39,9231.0,4776.3,2022-03-01 01:19:00.003602
FLM-North-2,IBJ001,55.0,87.1,40,D.G.,54.8,0.0,0.0,237,229,255,15,17,7,39,9233.0,4790.5,2022-03-01 01:19:01.003602
FLM-North-2,IBJ001,55.1,88.1,40,D.G.,54.9,0.0,0.0,238,227,255,15,17,7,39,9214.0,4854.31,2022-03-01 01:19:02.003602
FLM-North-2,IBJ001,55.2,88.8,41,D.G.,55.0,0.0,0.0,237,228,255,15,17,7,39,9216.0,4901.76,2022-03-01 01:19:03.003602
FLM-North-2,IBJ001,55.3,88.2,41,D.G.,55.1,0.0,0.0,237,228,255,15,17,7,39,9216.0,4877.46,2022-03-01 01:19:04.003602
FLM-North-2,IBJ001,55.5,89.6,41,D.G.,55.4,0.0,0.0,236,228,255,15,17,7,39,9201.0,4972.8,2022-03-01 01:19:05.003602
FLM-North-2,IBJ001,55.6,88.9,41,D.G.,55.4,0.0,0.0,238,229,255,15,17,7,39,9248.0,4942.84,2022-03-01 01:19:06.003602
FLM-North-2,IBJ001,55.7,87.7,41,D.G.,55.6,0.0,0.0,232,228,247,15,16,7,38,8857.0,4884.89,2022-03-01 01:19:07.003602
FLM-North-2,IBJ001,55.8,85.7,41,D.G.,55.7,0.0,0.0,234,228,247,16,17,7,40,9349.0,4782.06,2022-03-01 01:19:08.003602
FLM-North-2,IBJ001,56.0,90.0,41,D.G.,55.9,0.0,0.0,236,230,248,16,17,7,40,9422.0,5040.0,2022-03-01 01:19:09.003602
FLM-North-2,IBJ001,50.0,-87.8,41,Batt.,49.9,0.0,0.0,0,0,0,0,0,0,0,4390.0,4390.0,2022-03-01 01:19:10.003602
FLM-North-2,IBJ001,49.7,-86.7,41,Batt.,49.7,0.0,0.0,0,0,0,0,0,0,0,4308.99,4308.99,2022-03-01 01:19:11.003602
FLM-North-2,IBJ001,49.6,-84.2,40,Batt.,49.5,0.0,0.0,0,0,0,0,0,0,0,4176.32,4176.32,2022-03-01 01:19:12.003602
FLM-North-2,IBJ001,49.4,-84.2,40,Batt.,49.5,0.0,0.0,0,0,0,0,0,0,0,4159.48,4159.48,2022-03-01 01:19:13.003602
FLM-North-2,IBJ001,49.2,-82.8,39,Batt.,49.2,0.0,0.0,0,0,0,0,0,0,0,4073.76,4073.76,2022-03-01 01:19:14.003602
FLM-North-2,IBJ001,49.2,-87.3,39,Batt.,49.1,0.0,0.0,0,0,0,0,0,0,0,4295.16,4295.16,2022-03-01 01:19:15.003602
FLM-North-2,IBJ001,48.9,-85.9,39,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4200.51,4200.51,2022-03-01 01:19:16.003602
FLM-North-2,IBJ001,48.6,-89.2,39,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,4335.12,4335.12,2022-03-01 01:19:17.003602
FLM-North-2,IBJ001,48.6,-87.3,39,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,4242.78,4242.78,2022-03-01 01:19:18.003602
FLM-North-2,IBJ001,55.0,94.4,39,Mains,54.9,0.0,0.0,220,185,205,17,21,9,47,9470.0,5192.0,2022-03-01 01:19:19.003602
FLM-North-2,IBJ001,55.2,90.7,39,D.G.,55.0,0.0,0.0,216,182,202,17,22,9,48,9494.0,5006.64,2022-03-01 01:19:20.003602
FLM-North-2,IBJ001,55.4,91.3,39,D.G.,55.2,0.0,0.0,217,180,201,17,22,9,48,9458.0,5058.02,2022-03-01 01:19:21.003602
FLM-North-2,IBJ001,55.5,89.7,39,D.G.,55.3,0.0,0.0,213,178,199,17,22,9,48,9328.0,4978.35,2022-03-01 01:19:22.003602
FLM-North-2,IBJ001,55.8,93.6,40,D.G.,55.6,0.0,0.0,216,178,200,17,23,9,49,9566.0,5222.88,2022-03-01 01:19:23.003602
FLM-North-2,IBJ001,56.0,91.2,40,D.G.,55.8,0.0,0.0,216,182,201,17,22,9,48,9485.0,5107.2,2022-03-01 01:19:24.003602
FLM-North-2,IBJ001,56.2,94.6,40,D.G.,56.0,0.0,0.0,215,181,202,17,21,9,47,9274.0,5316.52,2022-03-01 01:19:25.003602
FLM-North-2,IBJ001,56.4,95.4,40,D.G.,56.2,0.0,0.0,213,181,201,17,21,9,47,9231.0,5380.56,2022-03-01 01:19:26.003602
FLM-North-2,IBJ001,50.6,-67.3,40,Batt.,50.5,0.0,0.0,0,0,0,0,0,0,0,3405.38,3405.38,2022-03-01 01:19:27.003602
FLM-North-2,IBJ001,50.3,-68.6,40,Batt.,50.3,0.0,0.0,0,0,0,0,0,0,0,3450.58,3450.58,2022-03-01 01:19:28.003602
FLM-North-2,IBJ001,49.8,-79.9,39,Batt.,49.8,0.0,0.0,0,0,0,0,0,0,0,3979.02,3979.02,2022-03-01 01:19:29.003602
FLM-North-2,IBJ001,49.7,-79.0,38,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,3926.3,3926.3,2022-03-01 01:19:30.003602
FLM-North-2,IBJ001,49.6,-74.9,38,Batt.,49.6,0.0,0.0,0,0,0,0,0,0,0,3715.04,3715.04,2022-03-01 01:19:31.003602
FLM-North-2,IBJ001,49.3,-77.7,37,Batt.,49.3,0.0,0.0,0,0,0,0,0,0,0,3830.61,3830.61,2022-03-01 01:19:32.003602
FLM-North-2,IBJ001,49.2,-77.3,37,Batt.,49.2,0.0,0.0,0,0,0,0,0,0,0,3803.16,3803.16,2022-03-01 01:19:33.003602
FLM-North-2,IBJ001,48.9,-82.9,37,Batt.,48.9,0.0,0.0,0,0,0,0,0,0,0,4053.81,4053.81,2022-03-01 01:19:34.003602
FLM-North-2,IBJ001,48.7,-84.0,37,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,4090.8,4090.8,2022-03-01 01:19:35.003602
FLM-North-2,IBJ001,48.7,-80.0,37,Batt.,48.6,0.0,0.0,0,0,0,0,0,0,0,3896.0,3896.0,2022-03-01 01:19:36.003602
FLM-North-2,IBJ001,48.3,-90.4,36,Batt.,48.3,0.0,0.0,0,0,0,0,0,0,0,4366.32,4366.32,2022-03-01 01:19:37.003602
FLM-North-2,IBJ001,48.2,-88.1,36,Batt.,48.0,0.0,0.0,219,222,212,0,0,0,0,4246.42,4246.42,2022-03-01 01:19:38.003602
FLM-North-2,IBJ001,48.2,-88.1,36,Batt.,48.0,0.0,0.0,219,222,212,0,0,0,0,4246.42,4246.42,2022-03-01 01:19:39.003602
FLM-North-2,IBJ001,55.1,93.8,36,D.G.,54.9,0.0,0.0,220,181,206,17,22,9,48,9576.0,5168.38,2022-03-01 01:19:40.003602
FLM-North-2,IBJ001,55.1,93.0,36,D.G.,55.0,0.0,0.0,219,181,207,17,22,9,48,9568.0,5124.3,2022-03-01 01:19:41.003602
FLM-North-2,IBJ001,55.4,97.2,37,D.G.,55.3,0.0,0.0,219,179,207,18,22,9,49,9743.0,5384.88,2022-03-01 01:19:42.003602
FLM-North-2,IBJ001,55.6,95.3,37,D.G.,55.4,0.0,0.0,220,179,207,17,22,9,48,9541.0,5298.68,2022-03-01 01:19:43.003602
FLM-North-2,IBJ001,55.7,95.0,38,D.G.,55.5,0.0,0.0,222,182,207,16,22,9,47,9419.0,5291.5,2022-03-01 01:19:44.003602
FLM-North-2,IBJ001,56.1,101.4,38,D.G.,55.9,0.0,0.0,224,186,209,16,20,8,44,8976.0,5688.54,2022-03-01 01:19:45.003602
FLM-North-2,IBJ001,56.2,99.6,38,D.G.,56.0,0.0,0.0,223,185,207,16,20,9,45,9131.0,5597.52,2022-03-01 01:19:46.003602
FLM-North-2,IBJ001,56.5,100.0,38,D.G.,56.3,0.0,0.0,222,182,206,16,22,9,47,9410.0,5650.0,2022-03-01 01:19:47.003602
FLM-North-2,IBJ001,56.4,93.5,38,D.G.,56.2,0.0,0.0,217,182,204,17,20,9,46,9165.0,5273.4,2022-03-01 01:19:48.003602
FLM-North-2,IBJ001,56.4,87.4,38,D.G.,56.3,0.0,0.0,218,186,206,17,20,9,46,9280.0,4929.36,2022-03-01 01:19:49.003602
FLM-North-2,IBJ001,56.4,87.4,38,D.G.,56.3,0.0,0.0,220,187,205,16,20,9,45,9105.0,4929.36,2022-03-01 01:19:50.003602
FLM-North-2,IBJ001,49.9,-86.4,38,Batt.,49.9,0.0,0.0,0,0,0,0,0,0,0,4311.36,4311.36,2022-03-01 01:19:51.003602
FLM-North-2,IBJ001,56.1,84.8,37,Mains,55.9,0.0,0.0,233,229,246,16,16,7,39,9114.0,4757.28,2022-03-01 01:19:52.003602
FLM-North-2,IBJ001,56.5,80.7,37,D.G.,56.3,0.0,0.0,233,228,246,15,16,7,38,8865.0,4559.55,2022-03-01 01:19:53.003602
FLM-North-2,IBJ001,56.5,80.0,37,D.G.,56.3,0.0,0.0,232,229,245,15,15,7,37,8630.0,4520.0,2022-03-01 01:19:54.003602
FLM-North-2,IBJ001,56.5,75.6,37,D.G.,56.3,0.0,0.0,232,229,244,14,15,7,36,8391.0,4271.4,2022-03-01 01:19:55.003602
